reading_date,meter_id,customer_id,country,facility,consumption_kwh,unit,data_status
2026-07-14,M053,C013,MX,Facility-13,1687.97,kWh,OK
2026-07-14,M054,C014,NL,Facility-14,1971.33,kWh,OK
2026-07-14,M055,C015,UK,Facility-15,951.27,kWh,OK
2026-07-14,M056,C016,US,Facility-16,951.09,kWh,OK
2026-07-14,M057,C017,DE,Facility-17,2244.84,kWh,OK
2026-07-14,M058,C018,CA,Facility-18,870.22,kWh,OK
2026-07-14,M059,C019,US,Facility-19,1921.98,kWh,OK
2026-07-14,M060,C020,SG,Facility-20,919.12,kWh,OK
2026-07-15,M001,C001,US,Facility-01,1057.05,kWh,OK
2026-07-15,M002,C002,US,Facility-02,1308.65,kWh,OK
2026-07-15,M003,C003,DE,Facility-03,1695.01,kWh,OK
2026-07-15,M004,C004,UK,Facility-04,1029.62,kWh,OK
2026-07-15,M005,C005,US,Facility-05,1330.83,kWh,OK
2026-07-15,M006,C006,CA,Facility-06,1894.06,kWh,OK
2026-07-15,M007,C007,AU,Facility-07,1611.97,kWh,OK
2026-07-15,M008,C008,SG,Facility-08,1079.77,kWh,OK
2026-07-15,M009,C009,IN,Facility-09,1036.81,kWh,OK
2026-07-15,M010,C010,NL,Facility-10,1606.09,kWh,OK
2026-07-15,M011,C011,US,Facility-11,,kWh,MISSING
2026-07-15,M012,C012,SE,Facility-12,2862.52,kWh,OK
2026-07-15,M013,C013,MX,Facility-13,6235.71,kWh,ANOMALY
2026-07-15,M014,C014,NL,Facility-14,2210.17,kWh,OK
2026-07-15,M015,C015,UK,Facility-15,875.69,kWh,OK
2026-07-15,M016,C016,US,Facility-16,979.16,kWh,OK
2026-07-15,M017,C017,DE,Facility-17,1920.95,kWh,OK
2026-07-15,M018,C018,CA,Facility-18,817.89,kWh,OK
2026-07-15,M019,C019,US,Facility-19,7457.08,kWh,ANOMALY
2026-07-15,M020,C020,SG,Facility-20,1033.32,kWh,OK
2026-07-15,M021,C001,US,Facility-01,1012.71,kWh,OK
2026-07-15,M022,C002,US,Facility-02,1218.43,kWh,OK
2026-07-15,M023,C003,DE,Facility-03,1933.39,kWh,OK
2026-07-15,M024,C004,UK,Facility-04,1085.45,kWh,OK
2026-07-15,M025,C005,US,Facility-05,1363.68,kWh,OK
2026-07-15,M026,C006,CA,Facility-06,1856.4,kWh,OK
2026-07-15,M027,C007,AU,Facility-07,1925.35,kWh,OK
2026-07-15,M028,C008,SG,Facility-08,1043.19,kWh,OK
2026-07-15,M029,C009,IN,Facility-09,889.75,kWh,OK
2026-07-15,M030,C010,NL,Facility-10,1888.63,kWh,OK
2026-07-15,M031,C011,US,Facility-11,981.61,kWh,OK
2026-07-15,M032,C012,SE,Facility-12,3233.83,kWh,OK
2026-07-15,M033,C013,MX,Facility-13,1477.24,kWh,OK
2026-07-15,M034,C014,NL,Facility-14,1895.41,kWh,OK
2026-07-15,M035,C015,UK,Facility-15,1099.62,kWh,OK
2026-07-15,M036,C016,US,Facility-16,969.36,kWh,OK
2026-07-15,M037,C017,DE,Facility-17,1879.13,kWh,OK
2026-07-15,M038,C018,CA,Facility-18,933.08,kWh,OK
2026-07-15,M039,C019,US,Facility-19,2180.19,kWh,OK
2026-07-15,M040,C020,SG,Facility-20,1006.55,kWh,OK
2026-07-15,M041,C001,US,Facility-01,1039.28,kWh,OK
2026-07-15,M042,C002,US,Facility-02,1376.27,kWh,OK
2026-07-15,M043,C003,DE,Facility-03,2052.55,kWh,OK
2026-07-15,M044,C004,UK,Facility-04,1198.18,kWh,OK
2026-07-15,M045,C005,US,Facility-05,1353.32,kWh,OK
2026-07-15,M046,C006,CA,Facility-06,1784.68,kWh,OK
2026-07-15,M047,C007,AU,Facility-07,1877.04,kWh,OK
2026-07-15,M048,C008,SG,Facility-08,1094.02,kWh,OK
2026-07-15,M049,C009,IN,Facility-09,1048.7,kWh,OK
2026-07-15,M050,C010,NL,Facility-10,1786.83,kWh,OK
2026-07-15,M051,C011,US,Facility-11,1052.77,kWh,OK
2026-07-15,M052,C012,SE,Facility-12,3080.93,kWh,OK
2026-07-15,M053,C013,MX,Facility-13,1536.05,kWh,OK
2026-07-15,M054,C014,NL,Facility-14,2002.18,kWh,OK
2026-07-15,M055,C015,UK,Facility-15,949.0,kWh,OK
2026-07-15,M056,C016,US,Facility-16,1053.65,kWh,OK
2026-07-15,M057,C017,DE,Facility-17,2159.19,kWh,OK
2026-07-15,M058,C018,CA,Facility-18,905.23,kWh,OK
2026-07-15,M059,C019,US,Facility-19,1936.23,kWh,OK
2026-07-15,M060,C020,SG,Facility-20,889.32,kWh,OK
2026-07-16,M001,C001,US,Facility-01,1050.36,kWh,OK
2026-07-16,M002,C002,US,Facility-02,1335.2,kWh,OK
2026-07-16,M003,C003,DE,Facility-03,1996.98,kWh,OK
2026-07-16,M004,C004,UK,Facility-04,1102.56,kWh,OK
2026-07-16,M005,C005,US,Facility-05,1401.06,kWh,OK
2026-07-16,M006,C006,CA,Facility-06,2017.51,kWh,OK
2026-07-16,M007,C007,AU,Facility-07,1668.07,kWh,OK
2026-07-16,M008,C008,SG,Facility-08,2906.54,kWh,ANOMALY
2026-07-16,M009,C009,IN,Facility-09,891.77,kWh,OK
2026-07-16,M010,C010,NL,Facility-10,1730.65,kWh,OK
2026-07-16,M011,C011,US,Facility-11,904.75,kWh,OK
2026-07-16,M012,C012,SE,Facility-12,8443.82,kWh,ANOMALY
2026-07-16,M013,C013,MX,Facility-13,1567.32,kWh,OK
2026-07-16,M014,C014,NL,Facility-14,7852.07,kWh,ANOMALY
2026-07-16,M015,C015,UK,Facility-15,1042.03,kWh,OK
2026-07-16,M016,C016,US,Facility-16,1017.28,kWh,OK
2026-07-16,M017,C017,DE,Facility-17,2389.95,kWh,OK
2026-07-16,M018,C018,CA,Facility-18,1001.13,kWh,OK
2026-07-16,M019,C019,US,Facility-19,2179.68,kWh,OK
2026-07-16,M020,C020,SG,Facility-20,872.92,kWh,OK
2026-07-16,M021,C001,US,Facility-01,1121.61,kWh,OK
2026-07-16,M022,C002,US,Facility-02,1340.68,kWh,OK
2026-07-16,M023,C003,DE,Facility-03,1773.54,kWh,OK
2026-07-16,M024,C004,UK,Facility-04,1198.79,kWh,OK
2026-07-16,M025,C005,US,Facility-05,1437.47,kWh,OK
2026-07-16,M026,C006,CA,Facility-06,1936.54,kWh,OK
2026-07-16,M027,C007,AU,Facility-07,1614.42,kWh,OK
2026-07-16,M028,C008,SG,Facility-08,1048.05,kWh,OK
2026-07-16,M029,C009,IN,Facility-09,892.83,kWh,OK
2026-07-16,M030,C010,NL,Facility-10,1541.72,kWh,OK
2026-07-16,M031,C011,US,Facility-11,1031.48,kWh,OK
2026-07-16,M032,C012,SE,Facility-12,2752.05,kWh,OK
2026-07-16,M033,C013,MX,Facility-13,1571.24,kWh,OK
2026-07-16,M034,C014,NL,Facility-14,1842.22,kWh,OK
2026-07-16,M035,C015,UK,Facility-15,960.22,kWh,OK
2026-07-16,M036,C016,US,Facility-16,1020.56,kWh,OK
2026-07-16,M037,C017,DE,Facility-17,7487.12,kWh,ANOMALY
2026-07-16,M038,C018,CA,Facility-18,817.32,kWh,OK
2026-07-16,M039,C019,US,Facility-19,2142.04,kWh,OK
2026-07-16,M040,C020,SG,Facility-20,916.68,kWh,OK
2026-07-16,M041,C001,US,Facility-01,920.08,kWh,OK
2026-07-16,M042,C002,US,Facility-02,1233.21,kWh,OK
2026-07-16,M043,C003,DE,Facility-03,1807.86,kWh,OK
2026-07-16,M044,C004,UK,Facility-04,1042.46,kWh,OK
2026-07-16,M045,C005,US,Facility-05,1485.84,kWh,OK
2026-07-16,M046,C006,CA,Facility-06,1654.22,kWh,OK
2026-07-16,M047,C007,AU,Facility-07,1666.95,kWh,OK
2026-07-16,M048,C008,SG,Facility-08,1070.3,kWh,OK
2026-07-16,M049,C009,IN,Facility-09,917.9,kWh,OK
2026-07-16,M050,C010,NL,Facility-10,1594.89,kWh,OK
2026-07-16,M051,C011,US,Facility-11,1078.93,kWh,OK
2026-07-16,M052,C012,SE,Facility-12,3103.71,kWh,OK
2026-07-16,M053,C013,MX,Facility-13,1750.26,kWh,OK
2026-07-16,M054,C014,NL,Facility-14,1955.7,kWh,OK
2026-07-16,M055,C015,UK,Facility-15,956.16,kWh,OK
2026-07-16,M056,C016,US,Facility-16,1011.9,kWh,OK
2026-07-16,M057,C017,DE,Facility-17,1878.11,kWh,OK
2026-07-16,M058,C018,CA,Facility-18,965.22,kWh,OK
2026-07-16,M059,C019,US,Facility-19,1859.18,kWh,OK
2026-07-16,M060,C020,SG,Facility-20,1056.93,kWh,OK
2026-07-17,M001,C001,US,Facility-01,1168.68,kWh,OK
2026-07-17,M002,C002,US,Facility-02,1467.88,kWh,OK
2026-07-17,M003,C003,DE,Facility-03,2057.76,kWh,OK
2026-07-17,M004,C004,UK,Facility-04,1229.74,kWh,OK
2026-07-17,M005,C005,US,Facility-05,1341.65,kWh,OK
2026-07-17,M006,C006,CA,Facility-06,1835.94,kWh,OK
2026-07-17,M007,C007,AU,Facility-07,1989.09,kWh,OK
2026-07-17,M008,C008,SG,Facility-08,987.4,kWh,OK
2026-07-17,M009,C009,IN,Facility-09,874.54,kWh,OK
2026-07-17,M010,C010,NL,Facility-10,1473.42,kWh,OK
2026-07-17,M011,C011,US,Facility-11,888.34,kWh,OK
2026-07-17,M012,C012,SE,Facility-12,3134.93,kWh,OK
2026-07-17,M013,C013,MX,Facility-13,1668.22,kWh,OK
2026-07-17,M014,C014,NL,Facility-14,2138.57,kWh,OK
2026-07-17,M015,C015,UK,Facility-15,952.41,kWh,OK
2026-07-17,M016,C016,US,Facility-16,978.77,kWh,OK
2026-07-17,M017,C017,DE,Facility-17,1932.06,kWh,OK
2026-07-17,M018,C018,CA,Facility-18,1010.29,kWh,OK
2026-07-17,M019,C019,US,Facility-19,2322.6,kWh,OK
2026-07-17,M020,C020,SG,Facility-20,1049.56,kWh,OK
2026-07-17,M021,C001,US,Facility-01,949.66,kWh,OK
2026-07-17,M022,C002,US,Facility-02,1232.7,kWh,OK
2026-07-17,M023,C003,DE,Facility-03,2108.1,kWh,OK
2026-07-17,M024,C004,UK,Facility-04,1276.39,kWh,OK
2026-07-17,M025,C005,US,Facility-05,1692.64,kWh,OK
2026-07-17,M026,C006,CA,Facility-06,1836.85,kWh,OK
2026-07-17,M027,C007,AU,Facility-07,1878.7,kWh,OK
2026-07-17,M028,C008,SG,Facility-08,949.66,kWh,OK
2026-07-17,M029,C009,IN,Facility-09,989.7,kWh,OK
2026-07-17,M030,C010,NL,Facility-10,1667.51,kWh,OK
2026-07-17,M031,C011,US,Facility-11,872.49,kWh,OK
2026-07-17,M032,C012,SE,Facility-12,2510.01,kWh,OK
2026-07-17,M033,C013,MX,Facility-13,1828.9,kWh,OK
2026-07-17,M034,C014,NL,Facility-14,1902.14,kWh,OK
2026-07-17,M035,C015,UK,Facility-15,979.25,kWh,OK
2026-07-17,M036,C016,US,Facility-16,1143.35,kWh,OK
2026-07-17,M037,C017,DE,Facility-17,2307.48,kWh,OK
2026-07-17,M038,C018,CA,Facility-18,1008.19,kWh,OK
2026-07-17,M039,C019,US,Facility-19,2006.07,kWh,OK
2026-07-17,M040,C020,SG,Facility-20,1077.52,kWh,OK
2026-07-17,M041,C001,US,Facility-01,1066.58,kWh,OK
2026-07-17,M042,C002,US,Facility-02,1518.8,kWh,OK
2026-07-17,M043,C003,DE,Facility-03,1723.0,kWh,OK
2026-07-17,M044,C004,UK,Facility-04,1048.92,kWh,OK
2026-07-17,M045,C005,US,Facility-05,1617.53,kWh,OK
2026-07-17,M046,C006,CA,Facility-06,1684.32,kWh,OK
2026-07-17,M047,C007,AU,Facility-07,1921.69,kWh,OK
2026-07-17,M048,C008,SG,Facility-08,1019.09,kWh,OK
2026-07-17,M049,C009,IN,Facility-09,963.41,kWh,OK
2026-07-17,M050,C010,NL,Facility-10,1547.47,kWh,OK
2026-07-17,M051,C011,US,Facility-11,1068.6,kWh,OK
2026-07-17,M052,C012,SE,Facility-12,2871.63,kWh,OK
2026-07-17,M053,C013,MX,Facility-13,1650.37,kWh,OK
2026-07-17,M054,C014,NL,Facility-14,1897.43,kWh,OK
2026-07-17,M055,C015,UK,Facility-15,975.59,kWh,OK
2026-07-17,M056,C016,US,Facility-16,967.71,kWh,OK
2026-07-17,M057,C017,DE,Facility-17,1892.9,kWh,OK
2026-07-17,M058,C018,CA,Facility-18,1012.62,kWh,OK
2026-07-17,M059,C019,US,Facility-19,2254.34,kWh,OK
2026-07-17,M060,C020,SG,Facility-20,986.29,kWh,OK
2026-07-18,M001,C001,US,Facility-01,969.47,kWh,OK
2026-07-18,M002,C002,US,Facility-02,1281.93,kWh,OK
2026-07-18,M003,C003,DE,Facility-03,1775.79,kWh,OK
2026-07-18,M004,C004,UK,Facility-04,1001.08,kWh,OK
2026-07-18,M005,C005,US,Facility-05,1191.33,kWh,OK
2026-07-18,M006,C006,CA,Facility-06,1660.94,kWh,OK
2026-07-18,M007,C007,AU,Facility-07,1694.51,kWh,OK
2026-07-18,M008,C008,SG,Facility-08,913.57,kWh,OK
2026-07-18,M009,C009,IN,Facility-09,884.65,kWh,OK
2026-07-18,M010,C010,NL,Facility-10,1398.77,kWh,OK
2026-07-18,M011,C011,US,Facility-11,788.1,kWh,OK
2026-07-18,M012,C012,SE,Facility-12,2634.04,kWh,OK
2026-07-18,M013,C013,MX,Facility-13,1361.31,kWh,OK
2026-07-18,M014,C014,NL,Facility-14,1710.42,kWh,OK
2026-07-18,M015,C015,UK,Facility-15,930.34,kWh,OK
2026-07-18,M016,C016,US,Facility-16,878.03,kWh,OK
2026-07-18,M017,C017,DE,Facility-17,1763.57,kWh,OK
2026-07-18,M018,C018,CA,Facility-18,790.96,kWh,OK
2026-07-18,M019,C019,US,Facility-19,1603.62,kWh,OK
2026-07-18,M020,C020,SG,Facility-20,733.71,kWh,OK
2026-07-18,M021,C001,US,Facility-01,823.11,kWh,OK
2026-07-18,M022,C002,US,Facility-02,1280.21,kWh,OK
2026-07-18,M023,C003,DE,Facility-03,1528.22,kWh,OK
2026-07-18,M024,C004,UK,Facility-04,1020.05,kWh,OK
2026-07-18,M025,C005,US,Facility-05,1178.44,kWh,OK
2026-07-18,M026,C006,CA,Facility-06,1667.82,kWh,OK
2026-07-18,M027,C007,AU,Facility-07,1561.71,kWh,OK
2026-07-18,M028,C008,SG,Facility-08,958.37,kWh,OK
2026-07-18,M029,C009,IN,Facility-09,875.66,kWh,OK
2026-07-18,M030,C010,NL,Facility-10,1313.82,kWh,OK
2026-07-18,M031,C011,US,Facility-11,757.84,kWh,OK
2026-07-18,M032,C012,SE,Facility-12,2155.62,kWh,OK
2026-07-18,M033,C013,MX,Facility-13,1510.67,kWh,OK
2026-07-18,M034,C014,NL,Facility-14,1852.55,kWh,OK
2026-07-18,M035,C015,UK,Facility-15,908.44,kWh,OK
2026-07-18,M036,C016,US,Facility-16,839.23,kWh,OK
2026-07-18,M037,C017,DE,Facility-17,1848.67,kWh,OK
2026-07-18,M038,C018,CA,Facility-18,786.58,kWh,OK
2026-07-18,M039,C019,US,Facility-19,1944.77,kWh,OK
2026-07-18,M040,C020,SG,Facility-20,786.5,kWh,OK
2026-07-18,M041,C001,US,Facility-01,899.16,kWh,OK
2026-07-18,M042,C002,US,Facility-02,1205.57,kWh,OK
2026-07-18,M043,C003,DE,Facility-03,1572.34,kWh,OK
2026-07-18,M044,C004,UK,Facility-04,4193.86,kWh,ANOMALY
2026-07-18,M045,C005,US,Facility-05,3809.78,kWh,ANOMALY
2026-07-18,M046,C006,CA,Facility-06,1461.69,kWh,OK
2026-07-18,M047,C007,AU,Facility-07,1475.78,kWh,OK
2026-07-18,M048,C008,SG,Facility-08,828.12,kWh,OK
2026-07-18,M049,C009,IN,Facility-09,866.83,kWh,OK
2026-07-18,M050,C010,NL,Facility-10,1444.53,kWh,OK
2026-07-18,M051,C011,US,Facility-11,809.2,kWh,OK
2026-07-18,M052,C012,SE,Facility-12,2325.83,kWh,OK
2026-07-18,M053,C013,MX,Facility-13,1564.84,kWh,OK
2026-07-18,M054,C014,NL,Facility-14,1569.72,kWh,OK
2026-07-18,M055,C015,UK,Facility-15,795.17,kWh,OK
2026-07-18,M056,C016,US,Facility-16,1024.81,kWh,OK
2026-07-18,M057,C017,DE,Facility-17,1851.45,kWh,OK
2026-07-18,M058,C018,CA,Facility-18,813.2,kWh,OK
2026-07-18,M059,C019,US,Facility-19,1656.14,kWh,OK
2026-07-18,M060,C020,SG,Facility-20,732.97,kWh,OK
2026-07-19,M001,C001,US,Facility-01,812.28,kWh,OK
2026-07-19,M002,C002,US,Facility-02,1171.86,kWh,OK
2026-07-19,M003,C003,DE,Facility-03,1681.06,kWh,OK
2026-07-19,M004,C004,UK,Facility-04,1056.16,kWh,OK
2026-07-19,M005,C005,US,Facility-05,1166.13,kWh,OK
2026-07-19,M006,C006,CA,Facility-06,1660.89,kWh,OK
2026-07-19,M007,C007,AU,Facility-07,1574.94,kWh,OK
2026-07-19,M008,C008,SG,Facility-08,851.64,kWh,OK
2026-07-19,M009,C009,IN,Facility-09,859.37,kWh,OK
2026-07-19,M010,C010,NL,Facility-10,1363.9,kWh,OK
2026-07-19,M011,C011,US,Facility-11,915.16,kWh,OK
2026-07-19,M012,C012,SE,Facility-12,2182.32,kWh,OK
2026-07-19,M013,C013,MX,Facility-13,1521.59,kWh,OK
2026-07-19,M014,C014,NL,Facility-14,1480.56,kWh,OK
2026-07-19,M015,C015,UK,Facility-15,773.9,kWh,OK
2026-07-19,M016,C016,US,Facility-16,1026.46,kWh,OK
2026-07-19,M017,C017,DE,Facility-17,1905.18,kWh,OK
2026-07-19,M018,C018,CA,Facility-18,795.33,kWh,OK
2026-07-19,M019,C019,US,Facility-19,1540.38,kWh,OK
2026-07-19,M020,C020,SG,Facility-20,761.54,kWh,OK
2026-07-19,M021,C001,US,Facility-01,942.63,kWh,OK
2026-07-19,M022,C002,US,Facility-02,1201.41,kWh,OK
2026-07-19,M023,C003,DE,Facility-03,1561.48,kWh,OK
2026-07-19,M024,C004,UK,Facility-04,2799.08,kWh,ANOMALY
2026-07-19,M025,C005,US,Facility-05,1197.26,kWh,OK
2026-07-19,M026,C006,CA,Facility-06,1439.26,kWh,OK
2026-07-19,M027,C007,AU,Facility-07,1361.51,kWh,OK
2026-07-19,M028,C008,SG,Facility-08,808.77,kWh,OK
2026-07-19,M029,C009,IN,Facility-09,756.96,kWh,OK
2026-07-19,M030,C010,NL,Facility-10,1380.14,kWh,OK
2026-07-19,M031,C011,US,Facility-11,802.42,kWh,OK
2026-07-19,M032,C012,SE,Facility-12,2256.33,kWh,OK
2026-07-19,M033,C013,MX,Facility-13,1355.51,kWh,OK
2026-07-19,M034,C014,NL,Facility-14,1513.77,kWh,OK
2026-07-19,M035,C015,UK,Facility-15,767.14,kWh,OK
2026-07-19,M036,C016,US,Facility-16,818.54,kWh,OK
2026-07-19,M037,C017,DE,Facility-17,1821.11,kWh,OK
2026-07-19,M038,C018,CA,Facility-18,801.46,kWh,OK
2026-07-19,M039,C019,US,Facility-19,1851.72,kWh,OK
2026-07-19,M040,C020,SG,Facility-20,842.7,kWh,OK
2026-07-19,M041,C001,US,Facility-01,927.1,kWh,OK
2026-07-19,M042,C002,US,Facility-02,1209.84,kWh,OK
2026-07-19,M043,C003,DE,Facility-03,1653.62,kWh,OK
2026-07-19,M044,C004,UK,Facility-04,872.26,kWh,OK
2026-07-19,M045,C005,US,Facility-05,1171.62,kWh,OK
2026-07-19,M046,C006,CA,Facility-06,1419.82,kWh,OK
2026-07-19,M047,C007,AU,Facility-07,1389.7,kWh,OK
2026-07-19,M048,C008,SG,Facility-08,779.71,kWh,OK
2026-07-19,M049,C009,IN,Facility-09,,kWh,MISSING
2026-07-19,M050,C010,NL,Facility-10,1503.89,kWh,OK
2026-07-19,M051,C011,US,Facility-11,872.67,kWh,OK
2026-07-19,M052,C012,SE,Facility-12,2460.48,kWh,OK
2026-07-19,M053,C013,MX,Facility-13,1302.73,kWh,OK
2026-07-19,M054,C014,NL,Facility-14,1584.74,kWh,OK
2026-07-19,M055,C015,UK,Facility-15,768.38,kWh,OK
2026-07-19,M056,C016,US,Facility-16,1001.34,kWh,OK
2026-07-19,M057,C017,DE,Facility-17,1616.79,kWh,OK
2026-07-19,M058,C018,CA,Facility-18,839.09,kWh,OK
2026-07-19,M059,C019,US,Facility-19,1700.73,kWh,OK
2026-07-19,M060,C020,SG,Facility-20,913.68,kWh,OK
2026-07-20,M001,C001,US,Facility-01,951.66,kWh,OK
2026-07-20,M002,C002,US,Facility-02,1283.41,kWh,OK
2026-07-20,M003,C003,DE,Facility-03,2035.71,kWh,OK
2026-07-20,M004,C004,UK,Facility-04,1026.34,kWh,OK
2026-07-20,M005,C005,US,Facility-05,1701.06,kWh,OK
2026-07-20,M006,C006,CA,Facility-06,1848.56,kWh,OK
2026-07-20,M007,C007,AU,Facility-07,1622.1,kWh,OK
2026-07-20,M008,C008,SG,Facility-08,912.48,kWh,OK
2026-07-20,M009,C009,IN,Facility-09,1053.64,kWh,OK
2026-07-20,M010,C010,NL,Facility-10,1522.27,kWh,OK
2026-07-20,M011,C011,US,Facility-11,921.47,kWh,OK
2026-07-20,M012,C012,SE,Facility-12,3011.61,kWh,OK
2026-07-20,M013,C013,MX,Facility-13,1659.15,kWh,OK
2026-07-20,M014,C014,NL,Facility-14,1881.71,kWh,OK
2026-07-20,M015,C015,UK,Facility-15,881.87,kWh,OK
2026-07-20,M016,C016,US,Facility-16,1047.49,kWh,OK
2026-07-20,M017,C017,DE,Facility-17,2303.81,kWh,OK
2026-07-20,M018,C018,CA,Facility-18,799.62,kWh,OK
2026-07-20,M019,C019,US,Facility-19,2258.64,kWh,OK
2026-07-20,M020,C020,SG,Facility-20,870.39,kWh,OK
2026-07-20,M021,C001,US,Facility-01,1161.68,kWh,OK
2026-07-20,M022,C002,US,Facility-02,1413.8,kWh,OK
2026-07-20,M023,C003,DE,Facility-03,1869.91,kWh,OK
2026-07-20,M024,C004,UK,Facility-04,1244.52,kWh,OK
2026-07-20,M025,C005,US,Facility-05,1526.09,kWh,OK
2026-07-20,M026,C006,CA,Facility-06,,kWh,MISSING
2026-07-20,M027,C007,AU,Facility-07,1581.0,kWh,OK
2026-07-20,M028,C008,SG,Facility-08,986.21,kWh,OK
2026-07-20,M029,C009,IN,Facility-09,980.64,kWh,OK
2026-07-20,M030,C010,NL,Facility-10,1496.74,kWh,OK
2026-07-20,M031,C011,US,Facility-11,996.92,kWh,OK
2026-07-20,M032,C012,SE,Facility-12,2996.22,kWh,OK
2026-07-20,M033,C013,MX,Facility-13,1740.77,kWh,OK
2026-07-20,M034,C014,NL,Facility-14,2130.18,kWh,OK
2026-07-20,M035,C015,UK,Facility-15,990.02,kWh,OK
2026-07-20,M036,C016,US,Facility-16,996.49,kWh,OK
2026-07-20,M037,C017,DE,Facility-17,2239.73,kWh,OK
2026-07-20,M038,C018,CA,Facility-18,830.54,kWh,OK
2026-07-20,M039,C019,US,Facility-19,2049.6,kWh,OK
2026-07-20,M040,C020,SG,Facility-20,878.67,kWh,OK
2026-07-20,M041,C001,US,Facility-01,1126.28,kWh,OK
2026-07-20,M042,C002,US,Facility-02,1346.13,kWh,OK
2026-07-20,M043,C003,DE,Facility-03,1712.07,kWh,OK
2026-07-20,M044,C004,UK,Facility-04,1007.42,kWh,OK
2026-07-20,M045,C005,US,Facility-05,1520.41,kWh,OK
2026-07-20,M046,C006,CA,Facility-06,1656.26,kWh,OK
2026-07-20,M047,C007,AU,Facility-07,1598.05,kWh,OK
2026-07-20,M048,C008,SG,Facility-08,1140.74,kWh,OK
2026-07-20,M049,C009,IN,Facility-09,1055.11,kWh,OK
2026-07-20,M050,C010,NL,Facility-10,1592.2,kWh,OK
2026-07-20,M051,C011,US,Facility-11,969.8,kWh,OK
2026-07-20,M052,C012,SE,Facility-12,3027.98,kWh,OK
2026-07-20,M053,C013,MX,Facility-13,1716.48,kWh,OK
2026-07-20,M054,C014,NL,Facility-14,2183.57,kWh,OK
2026-07-20,M055,C015,UK,Facility-15,1015.91,kWh,OK
2026-07-20,M056,C016,US,Facility-16,1139.2,kWh,OK
2026-07-20,M057,C017,DE,Facility-17,2368.87,kWh,OK
2026-07-20,M058,C018,CA,Facility-18,861.89,kWh,OK
2026-07-20,M059,C019,US,Facility-19,2062.05,kWh,OK
2026-07-20,M060,C020,SG,Facility-20,956.59,kWh,OK
2026-07-21,M001,C001,US,Facility-01,979.15,kWh,OK
2026-07-21,M002,C002,US,Facility-02,1371.48,kWh,OK
2026-07-21,M003,C003,DE,Facility-03,1972.64,kWh,OK
2026-07-21,M004,C004,UK,Facility-04,1040.39,kWh,OK
2026-07-21,M005,C005,US,Facility-05,1660.54,kWh,OK
2026-07-21,M006,C006,CA,Facility-06,1924.29,kWh,OK
2026-07-21,M007,C007,AU,Facility-07,1586.27,kWh,OK
2026-07-21,M008,C008,SG,Facility-08,1135.97,kWh,OK
2026-07-21,M009,C009,IN,Facility-09,875.74,kWh,OK
2026-07-21,M010,C010,NL,Facility-10,1598.31,kWh,OK
2026-07-21,M011,C011,US,Facility-11,953.3,kWh,OK
2026-07-21,M012,C012,SE,Facility-12,2740.83,kWh,OK
2026-07-21,M013,C013,MX,Facility-13,1527.38,kWh,OK
2026-07-21,M014,C014,NL,Facility-14,2150.51,kWh,OK
2026-07-21,M015,C015,UK,Facility-15,1036.3,kWh,OK
2026-07-21,M016,C016,US,Facility-16,1103.89,kWh,OK
2026-07-21,M017,C017,DE,Facility-17,2372.13,kWh,OK
2026-07-21,M018,C018,CA,Facility-18,945.65,kWh,OK
2026-07-21,M019,C019,US,Facility-19,2079.91,kWh,OK
2026-07-21,M020,C020,SG,Facility-20,991.6,kWh,OK
2026-07-21,M021,C001,US,Facility-01,970.91,kWh,OK
2026-07-21,M022,C002,US,Facility-02,1242.34,kWh,OK
2026-07-21,M023,C003,DE,Facility-03,1671.31,kWh,OK
2026-07-21,M024,C004,UK,Facility-04,1187.39,kWh,OK
2026-07-21,M025,C005,US,Facility-05,1471.33,kWh,OK
2026-07-21,M026,C006,CA,Facility-06,1676.15,kWh,OK
2026-07-21,M027,C007,AU,Facility-07,1769.43,kWh,OK
2026-07-21,M028,C008,SG,Facility-08,929.36,kWh,OK
2026-07-21,M029,C009,IN,Facility-09,898.53,kWh,OK
2026-07-21,M030,C010,NL,Facility-10,1800.71,kWh,OK
2026-07-21,M031,C011,US,Facility-11,,kWh,MISSING
2026-07-21,M032,C012,SE,Facility-12,3004.95,kWh,OK
2026-07-21,M033,C013,MX,Facility-13,1679.6,kWh,OK
2026-07-21,M034,C014,NL,Facility-14,2055.71,kWh,OK
2026-07-21,M035,C015,UK,Facility-15,1097.22,kWh,OK
2026-07-21,M036,C016,US,Facility-16,1029.82,kWh,OK
2026-07-21,M037,C017,DE,Facility-17,2050.67,kWh,OK
2026-07-21,M038,C018,CA,Facility-18,797.13,kWh,OK
2026-07-21,M039,C019,US,Facility-19,2079.93,kWh,OK
2026-07-21,M040,C020,SG,Facility-20,,kWh,MISSING
2026-07-21,M041,C001,US,Facility-01,920.35,kWh,OK
2026-07-21,M042,C002,US,Facility-02,1491.6,kWh,OK
2026-07-21,M043,C003,DE,Facility-03,1908.18,kWh,OK
2026-07-21,M044,C004,UK,Facility-04,1220.64,kWh,OK
2026-07-21,M045,C005,US,Facility-05,1624.18,kWh,OK
2026-07-21,M046,C006,CA,Facility-06,1728.11,kWh,OK
2026-07-21,M047,C007,AU,Facility-07,1900.93,kWh,OK
2026-07-21,M048,C008,SG,Facility-08,965.64,kWh,OK
